licenseNo,name,address,phone,lat,lng,refractometer,eyeChart,licensedOn
PHMB220193470022082200002,아이젠트리 월배점,"대구광역시 달서구 진천로 93, 애플플라자 1층 105,106호 (대천동)",053-643-1008,35.8167711,128.5224795,2,1,2012-01-06
PHMB220123310024082200001,으뜸 안경아울렛 부산용호점,"부산광역시 남구 용호로 224, 1층 (용호동)",070-4379-1147,35.112555,129.110745,1,1,2012-01-06
PHMB220124530030082200001,K비젼안경,충청남도 서산시 고운로 264 (동문동),041-669-0085,36.7841061,126.4645517,1,1,2012-01-05
PHMB220123600020082200001,시선안경원,전남광주통합특별시 서구 염화로 23-10 (화정동),062-374-8863,35.1373467,126.8725149,1,1,2012-01-04
PHMB220125470012082200001,리오안경원,경상남도 거창군 거창읍 창동로 119,055-943-2524,35.6880144,127.920176,1,1,2012-01-04
PHMB220213450022082200008,으뜸플러스안경 복현점,"대구광역시 북구 동북로 290, 3층 (복현동)",053-754-5496,35.892368,128.621743,1,1,2012-01-03
PHMB220123930154082200001,오렌즈 안산중앙점,"경기도 안산시 단원구 중앙대로 907, 안산종합상가 제2동 제1층 2124호 (고잔동)",031-405-9133,37.3173524,126.8373666,1,1,2012-01-02
PHMB220073930154082200001,베스트안경원,"경기도 안산시 단원구 원포공원1로 49, 120,121호 (초지동, 태영타운)",031-482-4227,37.3025612,126.8119178,2,2,2011-12-30
PHMB220113480012082200001,아이앤샵안경.콘택트,대구광역시 달성군 다사읍 서재로 107,053-587-6693,35.8732292,128.4975234,1,1,2011-12-30
PHMB220115400046082200001,안경이야기,경상남도 함안군 가야읍 가야로 46-5 (안경이야기),,35.2775674,128.4062933,2,1,2011-12-29
PHMB220113920017082200002,하나로안경마트,경기도 동두천시 중앙로 207 (생연동),,37.8999943,127.0521048,1,1,2011-12-29
PHMB220113180034082200012,안경 오픈하우스,서울특별시 영등포구 문래로 87 (문래동3가),02-2677-9393,37.5198457,126.8915299,2,1,2011-12-29
PHMB220113010033082200017,프린스안경원,"서울특별시 중구 남대문로 지하 14, 남대문로지하쇼핑센터 85호 (남대문로3가)",02-777-4555,37.5612812,126.978811,1,1,2011-12-29
PHMB220115350029082200007,시선안경,경상남도 김해시 활천로 194 (어방동),,35.2423451,128.9006162,1,1,2011-12-28
PHMB220114030022082200001,행복한안경원,"경기도 의왕시 모락로 16, 현대프라자 111호 (오전동)",,37.3595622,126.9669845,1,1,2011-12-28
PHMB220113470022082200006,안경명가 두류점,"대구광역시 달서구 달구벌대로 1712, 1층 (두류동)",053-624-1475,35.8560341,128.5528432,1,1,2011-12-28
PHMB220113220033082200014,룩옵티컬 강남점,서울특별시 강남구 강남대로98길 9 (역삼동),,37.502669,127.0274399,4,2,2011-12-28
PHMB220114060023082200011,글라스스토리,"경기도 파주시 미래로 624 (와동동, 세섬프라자 103호)",031-944-1060,37.7330171,126.7506514,3,2,2011-12-27
PHMB220115460011082200001,C&C안경원,경상남도 함양군 함양읍 함양로 1146,055-962-0767,35.5210783,127.7278689,2,1,2011-12-26
PHMB220244050147082200001,으뜸50안경 용인명지대점,경기도 용인시 처인구 명지로 31 (역북동),,37.2333642,127.1888697,1,1,2011-12-23
PHMB220114410018082200001,1001안경.콘택트 오송점,충청북도 청주시 흥덕구 오송읍 오송생명로 186,,36.6312415,127.3295132,1,1,2011-12-22
PHMB220114360079082200008,아이플러스안경원,충청북도 청주시 서원구 수곡로68번길 2 (수곡동),,36.6179263,127.4722944,2,1,2011-12-21
PHMB220114190023082200007,박배준안경원,"강원특별자치도 원주시 시청로 31, 102호 (무실동)",033-747-8188,37.3401967,127.9235791,2,1,2011-12-21
PHMB220113640023082200009,모노클아이웨어대전터미널점,대전광역시 동구 동서대로 1689 (용전동),,36.3505206,127.4365585,1,1,2011-12-21
PHMB220113640023082200008,안경인터러뱅,대전광역시 동구 동서대로 1689 (용전동),,36.3505206,127.4365585,1,1,2011-12-20
PHMB220114640131082200012,다비치안경 전주호성점,전북특별자치도 전주시 덕진구 견훤로 493 (우아동3가),,35.8547868,127.1551347,2,2,2011-12-19
PHMB220114630020082200002,케이비젼안경,충청남도 당진시 시청1로 90 (읍내동),041-358-1088,36.8913309,126.6375169,2,2,2011-12-14
PHMB220113640023082200007,태극안경콘텍트복합터미널점,대전광역시 동구 동서대로1695번길 16 (용전동),042-639-8217,36.3505287,127.4377205,1,1,2011-12-14
PHMB220113400013082200003,아이리더 안경원,"부산광역시 기장군 기장읍 차성동로 172, 6호 (카프리하우스)",,35.2532097,129.2173257,1,1,2011-12-12
PHMB220113100034082200005,오렌즈노원점,"서울특별시 노원구 상계로3길 10, 1층 104호 (상계동)",,37.6568168,127.0624844,1,1,2011-12-12
PHMB220113240033082200008,샬롬안경,서울특별시 강동구 동남로 892-0,02-440-8955,37.5533531,127.1572834,1,1,2011-12-07
PHMB220113150037082200011,시호비전(롯데마트 김포스카이점),"서울특별시 강서구 하늘길 38, 지하2층 (방화동)",61161686,37.5651734,126.8028697,2,1,2011-12-07
PHMB220114190023082200006,조은안경렌즈미,강원특별자치도 원주시 원일로115번길 12 (일산동),033-736-0042,37.3496805,127.9473028,1,1,2011-12-05
PHMB220113990029082200005,베도베네안경원 진접점,"경기도 남양주시 진접읍 해밀예당1로 220, 107호 (M타워)",031-529-0090,37.7201826,127.2023027,1,1,2011-12-05
PHMB220113250021082200001,오렌즈 남포점,"부산광역시 중구 광복로 40-2, 1층 (창선동1가)",051-256-2178,35.0993417,129.0294294,1,1,2011-12-05
PHMB220113910168082200004,평택안경만들기,경기도 평택시 경기대로 218(합정동),,36.9905178,127.1152247,4,2,2011-12-02
PHMB220113640023082200006,김 안경원,대전광역시 동구 산내로 1313 (낭월동),,36.2809035,127.4675673,1,1,2011-12-02
PHMB220114050148082200005,안경볼래,"경기도 용인시 기흥구 신갈로58번길 7, 1층동 (신갈동)",031-282-1017,37.272651,127.1059125,2,1,2011-12-01
PHMB220114530030082200001,투데이 안경·콘택트,충청남도 서산시 대산읍 충의로 1902,041-667-8999,36.9352778,126.4366806,1,1,2011-11-30
PHMB220113900028082200006,남대문 안경마트,"경기도 광명시 하안로 108, 1층 102호 (소하동, 에이스 광명타워)",61127388,37.4478765,126.892102,1,1,2011-11-30
PHMB220113720017082200003,다비치 안경(울산호계점),울산광역시 북구 호계로 326 (신천동),052-291-0701,35.6323913,129.350817,1,1,2011-11-30
PHMB220113460023082200001,안경명가 파동점,대구광역시 수성구 파동로 195-1 (파동),,35.8205552,128.6122342,1,1,2011-11-28
PHMB220115380021082200004,아이존안경,경상남도 양산시 동면 양산대로 377 (양산농수산유통센터내),055-366-8229,35.3070755,129.025232,1,1,2011-11-23
PHMB220114060023082200009,안경마을,경기도 파주시 문산읍 방촌로 1721,031-952-6320,37.8665735,126.7844513,1,1,2011-11-22
PHMB220114670076082200004,눈이편한안경,전북특별자치도 군산시 수송로 216 (수송동),,35.963889,126.7191698,1,1,2011-11-21
PHMB220114390029082200003,글라스스토리충주점,충청북도 충주시 충인4길 1 (충인동),043-843-0070,36.9728284,127.9322588,3,1,2011-11-21
PHMB220113430019082200004,앙드레안경콘택트,대구광역시 서구 달구벌대로 1721 (내당동),,35.8568598,128.5534434,3,1,2011-11-16
PHMB220113620020082200006,우리안경,전남광주통합특별시 북구 매곡로 36-1 (매곡동),,35.1884309,126.8945119,1,1,2011-11-15
PHMB220114640131082200010,룩소굿 효자점,전북특별자치도 전주시 완산구 홍산남로 14 (효자동2가),,35.8156708,127.1032221,1,1,2011-11-11
PHMB220113090033082200005,안경매니아,"서울특별시 도봉구 노해로65길 17 (창동, 중앙빌딩 101호)",02-908-5660,37.6521707,127.0459522,1,1,2011-11-11
PHMB220113010033082200016,보람안경원,"서울특별시 중구 남대문시장길 25-3 (남대문로4가, 1층)",,37.5605194,126.9770873,1,1,2011-11-11
PHMB220113930154082200002,안경맞춤,"경기도 안산시 단원구 광덕대로 174, A동 103,104호 (고잔동, 월드타운)",070-8201-0030,37.3120644,126.8309143,1,1,2011-11-10
PHMB220113860272082200002,아이케어안경원,"경기도 부천시 원미구 부일로 714, 102호 (역곡동)",032-347-1004,37.4850278,126.8091434,2,1,2011-11-10
PHMB220113470022082200005,옵티컬 젠,"대구광역시 달서구 조암남로 7, 1층 (상인동)",053-643-3883,35.8226036,128.5320782,1,1,2011-11-08
PHMB220113430019082200003,포인트아이안경콘텍트,대구광역시 서구 국채보상로 296 (평리동),,35.8718251,128.5632145,1,1,2011-11-04
PHMB220113160034082200006,한독안경,서울특별시 구로구 경인로 211-1 (오류동),02-2687-0824,37.4967016,126.8441984,2,1,2011-11-01
PHMB220113900028082200004,그랑프리안경 소하점,"경기도 광명시 소하로 88, 1층 103호 (소하동, 청학프라자)",,37.447074,126.8832321,2,1,2011-10-31
PHMB220113440024082200002,아이플러스안경&콘택트,대구광역시 남구 명덕로 326 (이천동),053-473-7001,35.85501,128.6056989,1,1,2011-10-26
PHMB220113550020082200002,글라스 월드(GLASS WORLD) 안경,"인천광역시 계양구 계양문화로 96, 103호 (용종동, 강북프라자 )",032-545-9462,37.5393471,126.7371111,1,1,2011-10-25
PHMB220114180029082200004,편안할안경,"강원특별자치도 춘천시 안마산로 109-1, 104호 (퇴계동)",033-251-3661,37.8560938,127.7284806,2,1,2011-10-24
PHMB220113300024082200003,밝은세상안경원(온천점),"부산광역시 동래구 중앙대로 1523, SKHUBSKY 1층 B1-45,46호 (온천동)",,35.2214785,129.0855329,1,1,2011-10-24
PHMB220113300024082200002,다봄안경원,"부산광역시 동래구 여고북로 177, 1층 일부호 (온천동)",051-506-4688,35.2025409,129.0743527,1,1,2011-10-24
PHMB220113640023082200005,대전대학교구내안경원,"대전광역시 동구 대학로 62 (용운동,대전대학교 학생회관 2층)",070-7787-9122,36.3357142,127.4604748,1,1,2011-10-21
PHMB220113450022082200004,다비치안경원,"대구광역시 북구 칠곡중앙대로 322, 1층 (태전동)",053-311-2113,35.9245201,128.5474178,3,2,2011-10-21
PHMB220113780064082200013,모리안경원,"경기도 성남시 분당구 돌마로486번길 6, 101호 (서현동, 상록프라자)",,37.3772225,127.1337576,1,1,2011-10-20
PHMB220113420023082200008,안경매니져,"대구광역시 동구 안심로22길 40-7, 1층 101호 (율하동, 동흥타워)",053-965-6866,35.8638343,128.6945021,2,1,2011-10-20
PHMB220113010033082200014,렌즈타운(동대문점),"서울특별시 중구 장충단로13길 13, 103호 (을지로6가)",22737779,37.5679445,127.007737,1,1,2011-10-20
PHMB220115530021082200007,글라스존안경원(향남점),"경기도 화성시 만세구 향남읍 발안로 103-6, 104호 (J&H빌딩)",031-366-5437,37.1318568,126.9218867,1,1,2011-10-19
PHMB220114490042082200006,남대문안경원 목천점,"충청남도 천안시 동남구 목천읍 충절로 869, 1동 1,2호",041-556-6641,36.7722765,127.207401,2,1,2011-10-18
PHMB220113860274082200002,착한안경,경기도 부천시 오정구 역곡로482번길 97 (고강동),032-675-1001,37.5260394,126.8210762,1,1,2011-10-06
PHMB220113780064082200012,판교이안안경콘택트,"경기도 성남시 분당구 운중로 115, 103호 (운중동, 판오션타워1)",80168886,37.3921913,127.0759559,1,1,2011-10-06
PHMB220113740031082200002,다비치안경성균관대역점,"경기도 수원시 장안구 서부로 2185, 초인BD 1층 (율전동)",031-269-0921,37.3034854,126.972533,4,2,2011-10-06
PHMB220113390023082200002,갤럭시,부산광역시 사상구 진사로 38 (주례동),051-315-1087,35.148261,129.0160505,1,1,2011-10-06
PHMB220114940017082200001,한마음안경원,전남광주통합특별시 영암군 삼호읍 신항로 63-12,061-461-0040,34.7449878,126.3795217,2,1,2011-10-05
PHMB220113780062082200003,미담안경원,"경기도 성남시 수정구 성남대로 1258, 1층 (태평동)",031-758-8007,37.4421271,127.1277301,1,1,2011-09-29
PHMB220113060034082200006,namoo안경,서울특별시 중랑구 망우로55길 11-10 (상봉동),,37.599356,127.0911361,1,1,2011-09-29
PHMB220113000034082200003,안경단아,"서울특별시 종로구 사직로8길 4 (사직동,광화문풍림스페이스본 301동 B125호)",,37.574535,126.9687576,1,1,2011-09-29
PHMB220114490042082200004,하늘비전안경콘택트,"충청남도 천안시 서북구 노태산로 20, 우림빌딩 (두정동)",,36.8265291,127.1274276,1,2,2011-09-28
PHMB220115180020082200001,아이센스안경,경상북도 영덕군 영해면 예주시장길 18,054-732-7422,36.4073952,129.3727592,1,1,2011-09-26
PHMB220113290024082200004,오렌즈 서면지하상가1호점,"부산광역시 부산진구 중앙대로 지하717, 서면지하도상가 서면몰 지하1층 1-32~33호 (부전동)",051-808-9938,35.158332,129.0598107,1,1,2011-09-26
PHMB220113140033082200008,ALO안경현대목동점,서울특별시 양천구 목동동로 257 (목동),02-2163-2146,37.5269702,126.8749137,1,1,2011-09-26
PHMB220113040033082200003,모노클,"서울특별시 광진구 아차산로 262, 지하1층 (자양동, 이마트자양점)",02-2218-3264,37.5379237,127.0725097,1,1,2011-09-26
PHMB220113630020082200004,안경나라신창점,"전남광주통합특별시 광산구 신창로 42 (신창동,1층)",,35.1891262,126.8372796,2,1,2011-09-23
PHMB220115350029082200006,지니스 내동점,"경상남도 김해시 경원로 67, 1층 (내동, 금상빌딩)",,35.2373341,128.867459,1,1,2011-09-23
PHMB220113450022082200003,안경동아리,대구광역시 북구 산격로6길 29 (산격동),,35.8926202,128.6085891,1,1,2011-09-22
PHMB220113140033082200007,동그라미 안경 콘택트,"서울특별시 양천구 신정이펜1로 50, 112호 (신정동, 신정이펜하우스3단지상가)",26031700,37.5126337,126.8306821,1,1,2011-09-22
PHMB220113740033082200003,오렌즈 수원점,경기도 수원시 팔달구 향교로 9 (매산로1가),031-258-1561,37.2679893,127.0020087,1,1,2011-09-19
PHMB220113230034082200010,다봄안경원,"서울특별시 송파구 올림픽로 145, 리센츠 1층 53호 (잠실동)",02-420-9030,37.5121147,127.0869044,1,1,2011-09-19
PHMB220113220033082200008,애체안경콘택트,"서울특별시 강남구 강남대로66길 14, 강남역 와이즈 플레이스 106호 (역삼동)",,37.491848,127.0317194,1,1,2011-09-19
PHMB220113180034082200011,엘안경원,"서울특별시 영등포구 영등포로 33 (양평동2가,목동비즈타워109)",02-2633-3347,37.523467,126.8851198,1,1,2011-09-15
PHMB220115310029082200004,오렌즈 진주점,경상남도 진주시 진주대로1069번길 6 (대안동),055-742-2011,35.1950434,128.083123,1,1,2011-09-09
PHMB220115080035082200003,이노티안경 형곡점,경상북도 구미시 형곡로 8 (형곡동),,36.1163394,128.3384865,2,2,2011-09-07
PHMB220113700018082200007,아이디어울산점,울산광역시 남구 삼산로 27 (신정동),052-271-1008,35.5335499,129.3107823,1,1,2011-09-06
PHMB220114670076082200003,글라스월드안경 군산중앙점,전북특별자치도 군산시 우체통거리1길 15 (신창동),,35.986273,126.7118021,1,1,2011-09-05
PHMB220114060023082200006,오렌즈 파주 팜스프링점 / GLASS 안경,경기도 파주시 시청로 201 (아동동),031-948-8321,37.7701679,126.7782354,1,1,2011-09-05
PHMB220113710033082200002,다비치안경 테라스파크점,"울산광역시 동구 방어진순환도로 652, A동 101, 102, 201, 202, 203호 (일산동)",,35.4999871,129.4292102,1,1,2011-09-05
PHMB220114050149082200003,다비치안경수지점,"경기도 용인시 수지구 문정로 40 (풍덕천동,1,2층)",031-263-8841,37.3243396,127.0947933,1,1,2011-09-02
PHMB220113670022082200003,케이글라스(도안점),"대전광역시 유성구 도안대로 511-8, 103호 (상대동)",,36.3461385,127.3395245,1,1,2011-09-02
PHMB220113600020082200005,이안경,"전남광주통합특별시 서구 죽봉대로 66, 1층 (농성동)",062-362-6612,35.1592313,126.8837654,1,1,2011-08-31
