ykiho,name,kind,sido,sigungu,address,phone,homepage,lat,lng,doctors,openedOn,eyeDoctors,hours,lunch,recv,place
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,굿모닝성모안과의원,clinic,부산,부산진구,"부산광역시 부산진구 새싹로 2, 국민은행 서면중앙지점 5층 (부전동)",051-809-3131,http://www.eyedoc.co.kr,35.1585719,129.0590368,3,20000819,3,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1300""]}",13시00분~14시00분,,국민은행빌딩 4~6층 굿모닝성모안과
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,그랜드비에스안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 664, 3층 (부전동, 이랜드 PEER 서면)",051-926-7582,,35.15199,129.0596071,2,20220826,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,누네빛안과의원,clinic,부산,부산진구,"부산광역시 부산진구 부전로 77, 7~13층 (부전동)",051-810-5678,,35.1569247,129.0545121,5,20120308,5,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,누네조은안과의원,clinic,부산,부산진구,"부산광역시 부산진구 동평로 106, 앨리움 메디컬센터 6층 (당감동)",051-711-1230,,35.1655911,129.0411348,1,20240328,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,눈사랑안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 700, 3층 (부전동)",051-804-6600,http://www.nunsarang.co.kr/,35.1552532,129.059521,1,20000107,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz,눈시원안과의원,clinic,부산,부산진구,"부산광역시 부산진구 범일로 186, 4층 (범천동)",051-631-6622,,35.1466816,129.0596264,1,20160816,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,눈에손안과의원,clinic,부산,부산진구,"부산광역시 부산진구 서면로 64, 9층 (부전동, 청석빌딩)",051-807-0747,,35.1564715,129.0580718,1,20130605,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,다봄안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 783, 5층 (부전동)",051-806-0505,,35.15799,129.0572367,1,20150713,1,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1600""]}",13:00~14:00,09:30~18:00,부산롯데백화점(본점)
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz,더참안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 708, 8층 (부전동)",051-802-8100,,35.1561411,129.0594806,2,20140317,2,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1900""], ""5"": [""0930"", ""1300""]}",13시~14시 30분,,부산파이낸스센터 8층
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNTEjJDEjJDYjJDgz,바로안과의원,clinic,부산,부산진구,"부산광역시 부산진구 새싹로 10, 4~5층 (부전동)",051-715-8088,,35.1589116,129.0584238,1,20251118,1,"{""0"": [""0900"", ""1700""], ""1"": [""0900"", ""1700""], ""2"": [""0900"", ""1700""], ""3"": [""0900"", ""1700""], ""4"": [""0900"", ""1700""], ""5"": [""0900"", ""1300""]}",13시00분~14시00분,"09시00분~12시30분,14시00분~16시30분",
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,밝은성모안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 723, 5,6층 (부전동)",051-804-1522,,35.157141,129.0583789,1,20120808,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz,밝은세상안과의원,clinic,부산,부산진구,"부산광역시 부산진구 서면로 74, 8-11층 (부전동, 아이온시티)",051-805-1100,,35.1570677,129.0581339,6,20001002,5,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1600""]}",오후1시~오후2시,09시00분~18시00분,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,밝은수안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 781-1, 8,9층 (부전동)",051-808-1010,,35.1580275,129.0571179,1,20210722,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,백록안과의원,clinic,부산,부산진구,"부산광역시 부산진구 새싹로 19, 7,8층 (부전동)",051-442-1919,,35.159495,129.0573082,2,20170529,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,부산하늘안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 736, 5층 (부전동)",051-803-9778,,35.1582541,129.0599753,2,20110523,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,부전안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 767, 5층 (부전동)",051-818-6323,,35.1608859,129.061303,1,19950512,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,서면성모안과의원,clinic,부산,부산진구,"부산광역시 부산진구 새싹로 10-1, 1,3층 (부전동)",051-805-7899,,35.1590602,129.0583766,2,20150526,2,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1300""]}",13:00~14:00,09:00~17:30,영광도서
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz,서면좋은사람안과의원,clinic,부산,부산진구,"부산광역시 부산진구 서면문화로 10, 영광도서 15~17층 (부전동)",051-711-6600,,35.1588242,129.0576139,2,20191029,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,신세계안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 783-1, 2,3,4,5층 (부전동)",051-808-8288,http://www.cleareye.co.kr,35.1579604,129.0573894,2,20130102,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz,신앤박킴스안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 779, (부전동)",051-809-7500,,35.1579618,129.0568052,2,20000131,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDQjJDgz,아이시티안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 686, 6층 (부전동)",051-817-0006,,35.153949,129.0595933,2,20121107,2,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1900""], ""5"": [""0930"", ""1700""]}",13시~14시(수요일 휴진),"9시30분 ~ 17시(수요일 휴진,금요일 18시)",경암빌딩 6층
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,아이존안과의원,clinic,부산,부산진구,"부산광역시 부산진구 범일로 152, (범천동)",051-643-2740,,35.1435893,129.0595825,1,19960425,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,양정베스트안과의원,clinic,부산,부산진구,"부산광역시 부산진구 중앙대로 915, 호원 메디컬타워 4,5층 (양정동)",051-861-0011,,35.1720153,129.0700601,1,20241212,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,이상협안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 784, (부전동)",051-806-0400,,35.1573307,129.0574092,1,20080102,1,"{""0"": [""0930"", ""1700""], ""1"": [""0930"", ""1700""], ""2"": [""0930"", ""1300""], ""3"": [""0930"", ""1700""], ""4"": [""0930"", ""1700""], ""5"": [""0930"", ""1300""]}",13시~14시,오전 10시30분/오후 14시30분,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,제이린안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 753, 부전동 메디컬센터 3, 14, 15층 (부전동)",051-710-1004,https://jryneye.com/,35.1579516,129.0540228,3,20200709,3,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1300""]}",12시30분~14시00분,08시30분~18시00분,서면 삼정타워4층
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,조은성모안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 476-1, 5층 (개금동)",051-715-3455,,35.1529083,129.0241632,1,20180205,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,좋은이안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 486, 6층 (개금동, 해동메디칼센터)",051-894-7171,,35.1528642,129.0251966,1,20031205,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz,최안과의원,clinic,부산,부산진구,"부산광역시 부산진구 동평로 94, 당감 메디칼센터 2층 (당감동)",051-891-8467,,35.165341,129.039779,2,19950814,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,하이뷰안과의원,clinic,부산,부산진구,"부산광역시 부산진구 가야대로 767-1, 2.3층 (부전동, 원광메디칼)",051-816-0001,http://www.hivue.co.kr,35.1580254,129.0556427,2,20060417,2,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1300""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1600""]}",1시00분~2시00분,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,현대안과의원,clinic,부산,부산진구,"부산광역시 부산진구 범일로 127, 3층 (범천동)",051-647-8575,,35.1415079,129.0590642,1,19990420,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,김준호안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 양운로 82, 404호 (좌동, 화인크리닉센타)",051-702-4110,,35.1704651,129.1755732,1,19970522,1,"{""0"": [""0900"", ""1830""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1400""], ""3"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1400""]}",12:30-14:00 ( 수요일과 토요일은 점심시간없이 2시까지 진료 ),09:00-18:30 ( 수요일과 토요일은 09:00-14:00),해운대 우체국 & 좌동 사무소 구민 문화회관
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,김현경안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 좌동순환로 174, 303호 (좌동, 거성프라자)",702-7788,,35.1776265,129.1750479,1,19980917,1,"{""0"": [""1000"", ""1800""], ""1"": [""1000"", ""1800""], ""2"": [""1000"", ""1800""], ""3"": [""1000"", ""1300""], ""4"": [""1000"", ""1800""], ""5"": [""0930"", ""1230""]}",13:00~14:00,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,리안성모안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 해운대로 650, 201동 401호 (우동)",051-715-7766,http://leeahneye.com/,35.1646577,129.1613426,2,20230224,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,마린안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 707~9호 (우동, 마린파크)",051-747-0979,http://www.홍인안과.kr,35.15934,129.1442096,1,20140414,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,비스타안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 1101호 일부호, 1102~1104호 (중동)",051-710-7100,,35.165667,129.1682073,2,20200325,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,서성국안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 재반로 198-1, (반여동)",051-783-7987,,35.1948892,129.1308031,1,19950303,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz,서울안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 세실로 43, 306호 (좌동, 경동코아빌딩)",051-702-7575,http://www.seouleye.kr,35.1687646,129.17845,1,19980917,1,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1830""], ""2"": [""0930"", ""1830""], ""3"": [""0930"", ""1830""], ""4"": [""0930"", ""1830""], ""5"": [""0930"", ""1300""]}",13시00분~14시00분,09시30분~18시30분,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,센텀밝은빛안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 센텀2로 20, 6층 603호 (우동)",051-744-0096,http://www.centumeye.co.kr,35.1671978,129.1320258,2,20121128,2,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1830""], ""2"": [""0930"", ""1830""], ""3"": [""0930"", ""1830""], ""4"": [""0930"", ""1830""], ""5"": [""0930"", ""1700""]}",13:00~14:00,9:30~18:20,다이아몬드빌딩(누스킨)
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,센텀성모안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 선수촌로 102-2, 부원메디칼센타 501호 (반여동)",051-714-2014,,35.2027865,129.1196159,1,20240321,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,센텀소중한눈안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 센텀남대로 50, 1402호 (우동, 센텀임페리얼타워)",051-920-7788,,35.1681037,129.1313001,2,20100706,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,센트럴성모안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 해운대로 814, 세종월드프라자 A동 501-2호 (좌동)",051-701-5111,,35.1695768,129.1776778,2,20240118,2,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,이슬기안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 해운대로 794, 602호 (좌동, 엘리움)",051-714-2800,,35.168815,129.1757451,1,20170124,1,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1400""]}",13시~14시,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,임안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 신반송로 207, 4층 (반송동)",051-545-0015,,35.2304351,129.15741,1,20070122,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,조경일안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 구남로29번길 38, (중동)",051-747-4656,,35.1626273,129.1623603,1,19850508,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,진안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 재반로 82, 3층 (재송동)",051-783-1005,,35.1860019,129.1257818,1,20060216,1,"{""0"": [""0900"", ""1830""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1830""], ""3"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1300""]}",13시~14시,,재송동 농협
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz,참밝은안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 아랫반송로 12, 5층 (반송동)",051-544-7754,,35.2253583,129.1471653,1,20050314,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,천리안안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 재반로 199, 2층 (반여동, 새아빌딩)",051-781-7575,,35.1951003,129.1304705,1,20110201,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,푸른숲안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 해운대로 802, 웅신시네아트 2층 204호 (좌동)",051-702-7070,,35.1691635,129.1766569,1,20220223,1,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz,하늘빛안과의원,clinic,부산,부산해운대구,"부산광역시 해운대구 선수촌로 109-1, 2층 (반여동, 아시아드몰)",051-522-9393,,35.2036219,129.119628,1,20041229,1,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,YK(와이케이)안과의원,clinic,서울,강남구,"서울특별시 강남구 삼성로 651, 5층 502,503,504호 (삼성동, 래미안 라클래시)",512-5975,www.yklensclinic.com,37.5183513,127.0500365,1,20111214,1,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1400""]}",13시00분 - 14시00분,,강남구보건소
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,강남도쿄안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 442, 5층 (역삼동)",02-6956-8882,,37.5020662,127.0260775,1,20250508,1,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,강남밝은미소안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 408, YBM강남센터 3층 (역삼동)",1544-2271,,37.4992268,127.0275554,3,20190919,3,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,강남베스트성모안과의원,clinic,서울,강남구,"서울특별시 강남구 논현로 503, 14층 1호 (역삼동, 송촌빌딩)",02-6271-1000,,37.50127,127.0363876,1,20141008,1,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,강남서울밝은안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 390, 18층 (역삼동, 미진프라자)",02-1588-3882,http://www.smartlasik.co.kr,37.497901,127.028709,3,20101231,3,"{""0"": [""1000"", ""1830""], ""1"": [""1000"", ""1830""], ""3"": [""1000"", ""1830""], ""4"": [""1000"", ""2100""], ""5"": [""0930"", ""1630""]}",,,
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,강남성모안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 240, 양재SK허브프리모 2층 209호 (도곡동)",02-3481-9977,,37.4851767,127.0344241,1,20250331,1,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,강남센트럴안과의원,clinic,서울,강남구,"서울특별시 강남구 테헤란로 333, 신도벤처타워 9층 (역삼동)",02-555-1369,,37.5047001,127.048034,3,20210412,3,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1930""], ""3"": [""0930"", ""1930""], ""4"": [""0930"", ""1830""], ""5"": [""0930"", ""1530""]}",13:30~14:30,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz,강남신세계안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 476, urbanhive 14층 (논현동)",0507-1416-4248,,37.5049158,127.0248029,1,20210326,1,,,,
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,강남아이메디안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 402, 3층 (역삼동, 시계탑빌딩)",02-561-8885,http://www.eyemedi.com,37.4988176,127.0278562,2,20080630,2,,,,
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,강남에이스안과의원,clinic,서울,강남구,"서울특별시 강남구 테헤란로 151, 역삼하이츠빌딩 2층,지하1층 2호 (역삼동)",02-564-1004,,37.5009848,127.0361635,2,20210830,2,,,,
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,강남연세안과의원,clinic,서울,강남구,"서울특별시 강남구 테헤란로 339, 선릉빌딩 4층 (역삼동)",02-553-3588,,37.5048189,127.0486102,1,20211231,1,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,강남이룸안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 358, 강남358타워B1층 (역삼동)",02-6952-0975,www.erumeye.co.kr,37.4950692,127.0298087,1,20191125,1,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,강남조은눈안과의원,clinic,서울,강남구,"서울특별시 강남구 테헤란로 107, 비전타워 7층,9층 (역삼동)",02-535-8001,http://www.visionclinic.co.kr,37.498664,127.0287237,3,20091016,3,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,강남큐브안과의원,clinic,서울,강남구,"서울특별시 강남구 선릉로 703, HS TOWER 6층 (논현동)",02-555-2080,,37.5176921,127.040766,1,20240925,1,,,,
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,강남현안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 246, 다림빌딩 3층 (도곡동)",02-3462-8800,,37.4855074,127.0340252,1,19921013,1,,,,
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,개포삼성안과의원,clinic,서울,강남구,"서울특별시 강남구 선릉로 34, 지하1층 (개포동)",02-6958-7500,http://www.gpseye.co.kr,37.4828398,127.060745,2,20240125,2,,,,
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,눈에미소안과의원,clinic,서울,강남구,"서울특별시 강남구 강남대로 364, 미왕빌딩 7, 8층 (역삼동)",02-501-7725,http://www.eyemiso.com/_re2012/,37.4955498,127.0292939,6,20070607,6,,,,
